"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1948","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.85004,0.646866,1,0.0929503,0.07,42982.9,7902.03,575.654,19536.1,19233.9,19728.4,21214,22654.6,24137.1,25301.8,28238.3,29868,32536.3,34541.8,38255.5,40329.9,45865,50808.4,57836.9,59758.3,64359.7,67156.6,73287.6,76733,80713.1,85257.8,86417.4,89489.8,93391.3,95654.6,99292.1,101738,103372,104631,104080,102944,103265,104818,106983,107829,111960,113314,114638,113551,112163,109530,165230,-1.71817,-0.779008,-3.53568,-2.55154,0.450237,-1.98604,-1.12391,-0.130992,-2.7117,1.68251,0.833203,-1.02686,-1.34837,-1.95866,-2.27641,-0.629978,-0.329135,-3.65486,-2.05428,-0.980077,-0.356011,-1.6366,-1.63027,-0.412771,-0.187262,0.0503514,0.400561,-0.677637,0.471094,1.18861,-1.9776,1.03592,1.50749,1.23271,1.21114,0.730572,1.98053,-4.65392,1.25993,-0.00786919,2.20982,1.36332,2.8283,2.17175,2.42237,-4.46091,2.36331,0.65429,2.73645,0.645757,2.23147,2.55277,0.574512,2.39602,2.31119,1.42721,2.10978,1.78244,1.031,1.25198,1.57227,1.54399,2.35331,2.39194,2.23302,2.21826,2.82628,-0.279692,0.410958,-0.629,-1.08313,0.408708,5.39889,7469.39,7083.11,6879.05,6904.2,6912.19,6929.12,6991.79,7406.96,7957.02,8938,10080.2,11299.7,12073,12814.1,13367.7,14329.7,14196.8,14922,16302.4,18554.6,21075.9,23397.4,25238.6,26261.6,27307.7,28658.4,29926.2,31673.6,33226.6,34946.3,36723.5,37702.1,38373.9,38820.9,39120.7,39219.5,38280,37754,37527.5,38187,38886.2,40409.2,41849.9,43594.5,0.273518,42982.9,43741,45721.4,50902.7,60668,74350.3,88170.6,97660.7,101133,99820.3,95807.7,90748.3,85597.4,80628.1,75672.2,7902.03,7644.56,7350.98,7517.74,9081.21,12886.1,17366.1,19682,19751.2,18787.7,17557.8,16378.6,15385.3,14606.9,13857.5,0.192679,2.39878,0.997164,4.38018,5.97745,7.59987,9.23336,28.9411,1.41858,1.41417,194834
2.13964,0.747488,1,0.0819231,0.07,38102.7,6491.58,590.144,16939.7,16253.1,16614.4,17992.1,19822.3,21877.8,22814.5,25844.6,27500.5,29912,32052.2,35568.6,37624,42776.7,49179.3,55757.5,58650.1,63153.3,65527.7,70547.1,73181.3,76317.2,80550.2,80603.5,83190,87054.1,88702.5,90645,93707.9,94687.1,95444.5,93679.8,91361.4,90482.2,90798,91964.6,92656.2,98145.5,100643,102545,101876,109197,111251,112849,-0.440239,-3.06456,0.858128,-0.734151,-1.70544,0.829291,0.182375,-1.8274,1.44846,-3.25106,-1.32497,0.953533,-0.0643148,-1.45142,-0.827096,1.12386,-2.72749,-1.13484,-2.04035,-0.699244,-0.756716,-0.328442,-1.80403,1.76882,-2.453,-0.475161,-0.42529,-2.28608,1.22272,0.844212,-0.521264,1.19121,2.40294,2.12874,1.31147,-0.125926,2.58423,-1.38129,1.22146,0.869221,2.55523,1.70799,3.24964,2.93004,2.76098,-1.05762,2.62786,0.632158,3.17154,0.463199,2.34407,3.23775,-3.31997,2.54809,2.99519,1.70433,2.1737,2.55947,-1.37887,2.22489,0.77654,2.07749,2.27882,2.74127,2.64407,2.55891,3.57448,0.828919,0.186127,-3.08262,3.87735,-1.88497,-0.490038,6446.34,6132.38,6125.48,5908.09,5706.45,5771.4,5651.6,5896.94,6370.83,7403.8,8690.91,10065.9,11043.8,11846.2,12846.3,13697.9,13941.3,14747,15984.9,17796.8,20054.6,22370.1,23960.7,24640.1,25729.3,26784.8,27624.5,28689,30174.7,31679.8,32882.3,33461.7,33522.6,33878.8,33981.3,33959.1,33316.8,32907.7,32669.7,32974.7,33188.8,34507.2,35910.9,37762.9,-0.197468,38102.7,38644.2,38864.1,38946.1,38767.1,38130.3,38038.5,38446,40793.3,46669.2,57896.8,75597.4,98223.8,120632,137161,6491.58,6398.28,6262.41,6405.16,6595.38,6452.66,6132.57,5818.57,5595.02,5570.32,6197.7,9094.66,16181.3,23797.9,26857.6,5.39804,1.88509,8.78319,4.41007,0.882532,2.59552,465.384,4.07117,3.2889,0.126849,114587
2.05189,0.574374,1,0.0749899,0.07,44944.9,7022.28,584.968,22773.6,22796.3,22930.5,24662.8,26113.8,27645.6,29128.4,33045.3,35323,37811.6,40477.3,43642.5,46412.7,50632.8,56367.6,63761.1,66586.7,70696.9,73702.6,78278.6,80841.4,84021,90450.6,91345.2,94942.9,99757.5,104820,108169,112439,114847,117139,116692,115688,115311,117572,119816,121146,124392,125321,125883,125131,123756,120876,117567,-1.56283,-1.19622,-3.91537,-4.02227,-3.43381,-2.83775,-1.88834,-0.764792,-3.72015,-0.68603,-2.98648,-1.93602,-2.34503,-0.656142,-1.83171,0.987306,0.374026,-0.256378,-0.788117,-4.18777,-0.865693,-1.58489,-0.769838,-0.820721,0.784074,-0.133417,0.211585,0.0207377,-0.914678,0.209561,-0.406335,0.849671,1.6614,0.839869,1.24455,-0.520458,2.15289,-0.688393,-0.98163,0.865731,1.44543,1.44621,2.45148,2.14021,2.35079,-1.12471,1.74134,0.811753,2.37466,-0.65875,1.8748,2.78842,-2.1943,2.15378,2.09139,2.0477,1.23001,2.10678,-0.851597,1.29411,1.09343,1.54132,1.63398,2.57364,1.6875,1.89744,2.37447,0.127863,0.476434,1.11176,-0.790281,-0.841259,-0.303328,8315.28,8249.61,8071.73,8087.67,8091.62,7880.17,8006.66,8235.78,8664.61,9654.71,10903.1,12331.8,13585.5,14259.5,15262.7,16218,16253.7,16716.9,17774,19194,21387.2,23645.7,25691.9,26601.6,27573.7,28890.8,30353.4,31869.3,33629.6,35888.2,38259.3,39755.8,40837.7,41906.3,42509.6,43162.5,42815.6,42418.6,42159.9,42465.6,42843.9,44016.3,45127.3,46243.4,0.557951,44944.9,43880.9,42131.6,39950.5,37545.2,35279.4,33325.4,32050.7,31649.4,32347.2,34349.3,37587.2,41530,45286.8,48116.5,7022.28,6791.21,6438.61,6029.96,5588.54,5155.5,4789.04,4551.52,4449.78,4471.37,4761.97,5531.46,6571.73,7377.2,7800.66,0.195097,12.9487,3.62489,5.7354,2.92988,77.7809,0.776881,35.7595,0.66599,2.88119,113130
1.76454,0.738582,1,0.128353,0.07,35041.2,8773.81,588.811,18105.7,18379.9,18552.4,19631,21212.4,22708.3,24039.3,25992.1,27197.1,29578.2,31215.7,35234.5,37295.9,41936.3,47185.6,53023.3,56193.7,58990,60692.3,64977.8,67797.4,70293.7,74284.5,74260.2,77200.9,80317.9,83444.9,86848.4,89593.1,90917.9,91558.4,91065.1,89557.6,88062.8,88431.2,90392.6,90494.4,93785.9,95132.7,95429.1,95158.9,94301.1,100248,101442,0.178152,-3.55025,-1.79383,1.41271,-1.08236,-1.39341,-0.687427,0.572592,-2.92823,-1.3763,-2.02259,-1.27313,0.744215,-1.17142,-2.49407,0.136862,-2.95623,-1.5711,-2.1744,-2.8252,-2.50715,-0.495341,-1.65551,-0.497706,-0.46993,0.674336,-2.99945,0.0575727,-1.78405,0.158928,0.925337,0.436586,1.22692,1.40789,1.17145,-1.14111,1.50279,-0.727525,1.41483,-1.22828,2.32502,0.849565,2.49013,2.20515,1.95055,1.10426,1.74647,0.558073,2.41959,0.921631,1.77621,2.57936,-0.134955,2.17548,2.06816,1.87983,1.95802,1.68997,-2.27145,1.17249,1.2784,1.22815,1.56358,2.27289,2.40579,1.75483,2.64789,-0.580269,-1.995,1.47543,-2.6423,3.26151,-2.94445,7227.47,7021.51,6823.85,6785.97,6732.59,6579.6,6724.94,6905.05,7332.6,8178.24,9246.55,10345.2,11019.9,11556.7,12109.4,12934.3,13208.7,13631.5,14691.4,16511,18741.9,20676.6,22085.1,22415.3,23202.5,24028.8,25069.1,26342.1,27682.8,29300.2,30739.8,31851,32602.4,33074.8,33346.1,33297.9,32197.3,31250.9,30757.9,30713.7,30956,32242,33946.8,35305.3,0.361469,35041.2,33554.6,32277.6,31307.1,30797.4,30375.1,29488.4,28004.1,26201.9,24395.2,22723.5,21186.4,19745.8,18408.8,17231.5,8773.81,8379.45,7868.23,7526.13,7525.01,7675.54,7524.92,7056.08,6499.85,6004.68,5603.1,5240.12,4884.73,4536.13,3978.27,1.31291,2.19116,1.40003,6.33153,4.34128,1.55331,5.45958,0.155501,1.06732,7.14293,102388
1.96703,0.697434,1,0.087731,0.07,34660,6252.83,565.998,16393.7,15849.4,16806.6,18019.2,20761.1,22698.6,24663.7,27691.7,29740.8,32765.4,34811.9,38299.6,40780.7,45250.8,51253.2,57121.3,59987.8,62739.6,65424.9,70141.8,72874.2,76296.4,81620.7,82399.7,85904.8,90128.1,92652.1,95206.6,98571.6,100350,101040,100382,98422.3,96552.1,95778,97721.1,95904.9,98873.1,99456.5,99087.6,97829.4,96695.1,94234.1,91927.9,0.0659467,-0.972079,-2.62722,-0.309153,-0.331481,-0.693902,-1.35373,-3.90515,-0.919638,-3.1359,-2.60168,-2.44503,-1.32301,-2.3581,-0.807691,-3.3776,-1.159,-0.434016,-1.54958,-0.530215,-0.839855,-1.54521,-1.71342,-0.65027,-1.30389,-2.66137,0.616974,-1.96085,-1.14587,0.698339,-3.02709,1.19098,0.913198,1.80594,0.591242,0.0501246,1.53524,-0.578509,1.20572,-1.22185,1.77045,1.48112,2.27789,2.09128,1.96583,-0.414495,1.637,0.992845,2.44157,-0.31013,1.72056,2.64335,-3.01623,2.04253,2.10506,1.34257,1.5597,1.85079,-1.35503,1.09749,0.850023,0.875807,1.37756,1.78489,2.35727,0.582394,2.48917,0.134494,-0.432991,-1.64546,1.17377,-1.17345,0.301848,6374.04,5963.12,5820.68,5748.35,5724.62,5647.12,5801.56,6159.44,6782.03,7882.43,9237.69,10731.5,11744.2,12536.6,13564.9,14270.1,14515.1,14737.7,15875,17404.9,19572.6,21799.5,23367.7,23990.8,24929.8,26039.4,27070.8,28367.8,30102.4,32197.1,33892.6,35210.1,35979.2,36420.8,36655,36767.1,35507.6,34752.3,33956.2,33395.6,33384.6,33897.9,34722.7,35783.3,0.544338,34660,33990.3,32482,30611.5,28615.1,26646.3,24795.8,23129.9,21746.4,20652,19751.8,18997.1,18424.1,18119.2,18144,6252.83,6049.36,5696.8,5307.29,4933.85,4576.08,4243.85,3825.3,3381.07,3063.07,2806.25,2574.32,2395.3,2306.22,2326.46,2.81281,0.669821,4.95981,5.54119,0.890247,0.349056,5.47762,0.751206,9.08479,9.37986,89058.7
1.72487,0.720096,1,0.0676816,0.07,35518.6,5022.21,556.046,20701.3,20722.6,20930.3,22902.9,24581.2,26057.3,26742.9,28658.1,30603.7,33225.1,35466.1,39000.7,41234.8,45107.8,50560.6,56005.7,58407.4,60936.6,62977,67542.4,69853,72924.7,77040.6,76910.3,79294.2,82718.1,84742.2,87612.2,90017.3,92000.2,92652.9,91751.4,89817.2,88697.1,88337.8,90728.2,91485.2,96109.6,98370.7,99721.5,99147.8,98295.4,95668.4,95938.2,-1.23188,-0.363899,-1.42077,-3.28573,-2.6129,-1.03304,-0.260273,-1.53535,-2.36458,-2.02511,-1.25878,-2.02462,-1.68916,-1.31867,-1.16462,-0.538963,-0.81354,-3.03474,-1.80914,-0.355654,-2.57253,0.107155,-4.24744,-3.26979,0.118328,0.668432,-2.73976,-0.134712,0.213036,-0.720385,-0.26206,-0.249818,1.61732,1.12376,0.386199,-1.85807,1.64809,-0.271676,0.665371,0.288931,1.589,0.925689,2.15728,1.88629,1.53124,0.585478,1.21714,0.835046,2.2285,0.298538,1.46241,2.27551,-1.5468,1.70843,1.9112,1.29669,1.48969,1.33852,0.903634,-0.21887,0.604224,1.12022,1.21838,1.71496,2.17348,1.48174,2.52475,0.417563,-3.12866,-2.41405,-0.431279,-2.01956,2.13657,7584.94,7466.19,7508.09,7640.02,7597.99,7575.55,7493.37,7341.21,7861.99,8836.99,9988.32,11287.7,12206.5,12715,13655,14637.4,14822.7,15300.2,16268.4,17748.2,19428.3,21263.7,22505,22810.9,23578.6,24563.5,25402.7,26699.7,28035.6,29576,31051.7,31979.9,32342.4,32855.8,33010.1,33231.8,32621.9,32043.2,31599.1,31675.8,31921.2,33010.5,34182.9,35583.3,0.69298,35518.6,35525,34964.7,34165.3,33550.7,33491.7,33940.8,34676.4,35508.5,36514.9,38004.4,40096.1,42451.7,44464,45691.1,5022.21,4994.71,4768.95,4482.6,4264.36,4245.14,4467.49,4720.57,4769.56,4695.78,4762.82,5188.51,5831.95,6270.75,6411.7,29.2396,1.40495,0.6477,1.98876,7.67821,53.3642,12.0332,6.37897,14.1251,1.0875,100314
1.62345,0.6999,1,0.068432,0.07,39225.4,5358.08,550.009,17788.8,17920.2,18110.4,19083.9,20951.7,22276.4,23846.2,26350.6,28564.2,30622.5,32763.5,36059,37745.9,43420.1,48833,54646.1,56314.4,59512.5,62339.8,67344.9,70412.9,73926.9,78864.3,80043.8,81735.1,86041,89566.1,92347.8,96398.1,98480.7,99852.1,99154.1,98835.1,97756.1,98361,100698,100651,104177,105952,107071,106530,105127,103591,101222,0.168353,-2.1383,-1.37966,-0.166018,-0.0517706,-0.712056,-1.34503,-1.39729,-1.58649,-2.96125,-0.600944,-1.99095,-0.764015,-1.81303,-0.0907605,-3.26636,-1.49627,-1.41707,-3.09153,-1.73375,-1.93188,-0.722017,-1.41461,-2.03999,0.689916,-0.340209,-0.948294,-1.13899,0.600709,-0.787218,0.539083,-0.291153,1.04937,1.52195,0.213707,0.87568,1.75895,-0.40841,-1.20167,0.48644,1.78761,0.773359,2.60863,1.73948,1.74137,0.544552,1.53559,1.1868,2.43908,0.558436,1.70012,2.41821,0.733123,1.75009,2.20344,1.69784,1.36091,2.05904,0.268574,0.814801,1.01334,1.42693,0.95767,2.23742,2.1943,1.41231,2.4391,1.04985,0.638006,0.590325,-1.15005,0.598931,0.143394,6733.12,6526.89,6483.03,6509.68,6530.46,6569.81,6642.07,6678.85,7234.18,8145.81,9314.92,10577.8,11479.3,12403.4,13416.9,14377.7,14085.4,14707.1,16023,17780.9,19910.6,21926.4,23456.3,23998.7,24464,25750,27152.8,28643.3,30392,32186.1,33938.4,34964.8,36069.2,36912,37279,37644.9,36889.4,36482.9,36165,36296.2,36538.9,37456.4,38769.2,39976.5,0.541468,39225.4,38817,37927.7,36886.6,36168,36246.7,37239.2,38881,40641.6,42135.1,43273.1,44091.4,44438.2,44104.5,43100.9,5358.08,5307.03,5114.03,4854.03,4610.7,4505.55,4671.85,5056.87,5416.8,5641.48,5737.39,5869.32,6048.12,6044.31,5834.33,37.415,6.71118,22.83,2.78072,0.854715,35.9295,3.87148,3.05156,1.28367,3.53985,105291
1.66554,0.526768,1,0.0900111,0.07,50289.9,9106.45,554.565,22390.8,22472.2,23370,25210.9,27433.5,29433,31845.2,35149.2,37691,40298.9,42250.8,45743.3,46828.8,52166.2,58618.3,65044.9,68414.2,71579.4,74940.6,80668.2,84332.3,88562.3,94436.9,96413.4,100208,105570,108936,112907,116147,118666,120429,119946,119563,118947,120772,123658,124532,129420,131586,132415,131211,129456,127630,124704,-2.52065,-0.941732,-1.77485,-1.62035,-2.47944,-0.34293,-0.913527,-0.411802,-0.958529,-1.69976,-1.28343,-1.23703,-0.0437066,-0.610662,-1.11855,-1.90543,-0.611484,-0.993816,-0.546942,-1.61711,-0.315855,0.0792469,-2.65734,-0.823367,-0.78318,0.706202,-0.314509,-1.84031,0.163372,0.583953,-1.55519,0.9747,1.67567,1.17846,0.540242,1.00992,1.59185,-0.0207124,-0.0546689,-0.914745,1.83713,0.91556,2.54413,2.09425,1.61946,1.02161,1.31895,1.34293,2.53808,0.325226,1.702,2.55497,-2.17092,2.07185,2.26532,1.26624,1.86701,1.80871,0.722692,0.896198,1.41018,1.4508,1.46303,2.31484,2.1344,1.51608,2.64074,-0.220797,-0.610706,-2.23887,-0.680613,1.38781,-0.0505811,8477.71,8432.39,8466.9,8343.34,8370.21,8435.79,8662.82,9098.23,9938.98,11317,12924.9,14539.6,15324.7,16134.8,17117.2,18056.2,18032,18448.5,19872,21777.7,24400.3,26943.8,28672.7,29832,31006.4,32642.2,34304.3,36137.7,37808.1,39936,42080.8,43244.8,44436.4,45304.8,45926.2,46348.2,45786.3,45369,45402.2,45868.2,46674.9,48282.2,49932.7,51428.4,0.634521,50289.9,47941.1,45089.4,41947,38888.1,36074.8,33542.4,31335.5,29495.9,28085.4,27234,27084.9,27686.4,28886,30345.5,9106.45,8656.04,8001.48,7335.56,6769.98,6290.36,5836.4,5428.99,5102.25,4698.5,4350.42,4236.28,4456.31,4970.36,5297.05,2.87433,2.55653,6.8921,3.11446,2.9994,4.778,16.3166,17.4173,1.52658,26.5017,121365
1.58191,0.547233,1,0.103369,0.07,54447.3,11072.9,565.176,25966.4,26406.9,26789.4,28690.5,30603.6,32828.2,34245.4,37225.2,38929.3,41622.7,43672.3,46318.4,48602.4,52970.9,59304.5,66117.4,68747.8,73285.9,76652.8,82363.1,85677.9,89394.4,96620.6,98208.3,103052,108323,112437,116582,120270,122451,123887,123142,121438,121543,123334,126747,128684,135555,138208,140629,146360,148938,149719,148966,0.790498,0.768779,-3.25359,-0.688893,-0.2306,-1.20659,-0.117569,0.272608,-1.91909,0.304744,-0.168076,-0.579091,-3.00435,-1.25052,-0.451609,-0.365956,-2.06178,-3.2456,-3.05847,-1.32044,-1.30632,-4.29977,1.16016,0.351309,-1.16505,0.204508,-0.34982,0.797377,-0.641653,0.0350852,0.687807,0.436832,1.7558,1.40055,0.86216,-0.216482,1.64824,-1.55955,1.1814,0.212397,1.47028,1.63696,2.5483,2.20856,2.16435,-0.0380251,1.77374,1.41931,2.42478,0.434742,1.8904,2.89994,-1.64888,2.29823,2.08768,1.82394,1.65852,1.6432,0.756295,1.30007,1.33162,1.14987,2.02309,2.3759,2.32788,1.91837,2.96079,-0.472934,1.09306,2.82936,-0.600438,0.400284,-0.436224,9688.43,9761.16,9814.87,9877.51,9844.17,10059.6,10233.2,10767.6,11517.5,12710.2,14059.4,15383.1,16233.5,16534.1,17374.7,18087.5,17991.7,18885.8,20215.1,22332.6,24845.4,27238.3,29216,30130.6,31422.5,33055.3,34615.7,36720.3,39098.3,41600.4,43919.2,45294.4,46189.4,47000.9,47408.1,47720.3,47182.8,46863.8,46693.2,47195.3,48183.7,50149.8,52234.4,54458.6,0.534947,54447.3,53530,52170.3,50220.7,47896,45379.4,43289.5,42294.2,42934.7,45342.5,48834,51979.5,53483.3,53055.5,51290,11072.9,10893,10652.6,10345.1,9795.82,9071.26,8348.59,7803.44,7655.94,8199.21,9562.98,11021.7,11557.5,11217.7,10519,2.43357,2.87839,10.7523,12.3117,99.7649,5.03205,0.539547,2.53962,0.515464,9.89093,147766
1.6941,0.738531,1,0.142699,0.07,39463.3,10991.5,558.252,16055.8,15890.6,16003,17256.5,19831,21234.5,23249.3,26092.4,28345.7,30961.5,33008.3,36130.8,39021.2,43992.3,48632.5,54873.7,57500.3,61012.3,63711.2,68709.1,71262.2,75102,78978.7,78816.2,81654.1,85163.4,87723.2,90170.8,92906.9,94582.2,95167.7,94520.9,92821.1,91930.1,91794.2,93413.5,94062.4,99643.9,101999,105775,108257,109736,109452,110722,-0.948693,-1.61253,-0.220954,0.0567593,-0.264531,-1.95461,-0.138144,-1.87922,-1.67843,-0.676946,-0.435613,-0.795603,-1.81125,-0.175052,-2.72242,-0.694291,-1.6687,-3.44702,-1.38517,-3.86401,-1.65402,-1.7753,-0.863217,-0.186922,-1.26211,-0.22313,-0.98215,-0.737425,1.15238,-2.18823,0.0936665,0.198216,1.4121,1.89138,-0.837074,1.27709,1.54244,-0.9127,0.752251,-0.133584,1.78048,1.82617,2.53737,1.90124,2.0987,0.230235,1.84275,0.816076,2.52951,-2.72196,2.14865,2.32312,-0.263807,2.24361,2.25118,1.61899,1.43219,1.64832,1.04873,0.839118,1.00924,1.32033,1.4312,2.22556,2.14943,1.93425,2.98945,-2.95486,1.9448,1.62929,-0.00446149,0.736329,2.17838,6135.1,5768.02,5541.3,5468.68,5480.96,5511.96,5595.84,5929.12,6640.31,7770.92,9178.23,10672.8,11768.7,12505.6,13026.7,13785.4,13777.5,14298.8,15730.8,17741,20203,22447.1,23949,24258.4,24980,25826.3,26749.8,27981.6,29535.6,31155.8,32690.4,33904.7,34565.7,35274,35179.4,35160.9,34248,33450.7,32984.2,33137.1,33657.1,35234,36962.6,39109.7,0.43099,39463.3,38214.6,36660.1,34743.8,32814,31197.1,30021.3,29279.9,28858.8,28386.8,27473,26194.4,24934.8,23903.2,23031.9,10991.5,10708,10198.5,9555.37,8862.19,8350.19,8033.67,7793.08,7821.56,7981.36,7720.62,7166.23,6694.85,6463.43,6299.09,5.49478,0.658206,30.8137,2.4364,0.317302,2.34915,5.39662,14.5733,0.748399,1.27399,111207
1.84662,0.617609,1,0.0816913,0.07,47402.7,7897.65,580.874,21245.9,21272,21968.2,23532.9,24322.5,26241.4,27704.3,30963.3,33231.7,36500.1,38734.1,42021.8,44823.6,49432.3,55521.2,62741,65393.4,69447,72270,77877.1,80522.3,83955.8,88746.8,89972.9,93483.7,98195.8,101010,104434,107161,109876,110493,111225,108422,108743,109905,113733,114946,122062,124924,126336,126559,125231,122760,119561,-1.65783,-0.129957,-2.72751,-0.620706,0.0241866,-0.180761,-5.2255,-1.0868,0.734669,0.34772,-1.46086,0.00924099,-1.48563,0.314099,-0.564391,-2.31147,-2.44208,-1.62098,-2.68279,-1.73429,-3.48317,1.14567,-1.27503,-1.02822,0.112475,0.900222,-0.5098,0.174096,-0.55318,1.11501,-0.860881,0.715751,1.74084,0.762559,1.65021,-0.033499,2.16198,-2.28248,1.59785,-1.38311,1.86136,1.83572,2.68926,2.41879,2.37387,-2.00373,1.80731,1.472,2.74535,-2.75506,2.14619,2.7711,-0.21781,2.49244,2.35033,1.82748,2.01176,1.51901,1.65449,1.0276,1.84624,0.0916046,2.34937,2.32783,2.73626,1.76136,3.18462,-0.253194,-1.20109,0.577516,-2.71855,-0.833511,0.61457,7818.94,7784.21,7953.34,8033.75,7909.45,7914.14,8111.94,8406.67,9114.46,10128.2,11383.7,12739.9,13791.6,14436.4,15383,16434.9,16546.7,17470.6,18873.7,21083.8,23719.2,26101.1,27683.3,28504.5,29285.2,30647.5,31685.9,33156.6,34945.7,37065.6,38785.2,40402.3,40905.1,41657.1,42068.2,42322.6,41622.3,41336.2,41130,41464,42530.2,44372.5,46618.9,48689.3,0.313877,47402.7,46797.8,44546.4,41786.9,39072.2,36906.5,35655.8,35353.8,35495.9,35326.6,34442.9,32925.3,31037.3,28985.1,26990.7,7897.65,7673.95,7204.69,6654.09,6110.03,5655.09,5396.74,5445.28,5684.57,5781.73,5619.65,5313.5,4974.14,4449.27,3828,1.44759,28.8801,15.172,2.52554,0.864805,2.97142,3.57093,0.607445,1.23148,1.87239,115516
