"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","tot_biom_2021","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","log_rec_dev_2021","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","spawn_biom_2021","log_mean_rec","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","spawn_biom_proj_2036","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","pred_catch_proj_2036","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","rec_proj_2031","tot_biom_proj_2021"
1.00246,0.669551,1,0.153147,0.07,37484.9,11027.9,450.719,27716.7,27394,27371.6,27914.6,29294.9,30046.4,31163.7,32569,34231.9,36573.4,38783.1,41621.8,43426.7,46616.3,51260.5,56776.4,59028,61433.4,63869.9,68413.6,71040.5,74173.4,78227.7,77868.9,80234.3,84064,86320.2,88999.1,91768.9,93676,94699.1,94940,94197.3,94728.2,95653.1,97568.5,97704.6,101466,102604,103514,102944,102666,101102,98474.4,95887.9,-0.384173,-1.29393,-0.752551,-2.44685,-0.694173,0.274653,-0.564251,0.159201,-1.79588,-2.11961,-0.55849,-2.16207,-1.44206,-1.35532,-0.8967,-1.11015,-0.557957,-2.95343,-2.04337,-0.922952,-0.0158871,-0.998619,-0.516271,-0.918417,0.611559,-0.0428275,0.633518,1.25384,-0.444972,0.0760641,0.876507,0.456661,0.739196,0.251972,1.16415,0.702866,2.05145,1.73456,1.45967,-0.356627,1.25754,1.02718,1.81142,0.012057,1.24106,2.06257,-3.25705,1.5952,1.81486,0.766802,1.16065,1.25437,0.798816,0.288215,1.14363,0.746646,1.58672,1.48287,1.62031,0.95396,2.24861,-0.848166,-0.304006,0.419199,0.680048,-0.295629,-1.69042,0.59199,12015.4,11402.6,10995.7,10641.1,10219.7,9917.4,9874.5,9870.63,10258.4,11032.4,12027,13025.4,13677.8,13654.9,14060.5,14858.1,15040,15342.1,16286.2,18001.5,20006.4,22082.8,23498.4,23905.5,24717.7,25777.1,26783.8,28042.4,29470.2,30928,32410.2,33398.4,34085.6,34645.2,34995.9,35230.1,34786.5,34507.1,34462.1,34953.7,35354,36368.7,37402.2,38291.4,38827,0.901973,37484.9,34642.4,31972,29732.6,28286.6,27861.2,28498.6,29765.3,31074.3,32026.5,32450,32229.8,31338.9,29899.1,28142.8,11027.9,10052.1,9095.01,8238.44,7551.72,7272.07,7649.33,8408.52,9003.23,9361.29,9576.37,9601.9,9312.37,8785.48,8164.07,42.3097,4.41295,18.7966,6.13198,24.3024,1.684,9.15393,0.332397,7.1562,2.44339,99856.4
1.00246,0.740737,1,0.15118,0.07,35207.8,10289.4,453.27,27469.4,26412.3,26235.1,27233.9,27830.2,28921,29000.4,30947.5,32418.1,35049,37200.1,39942.4,42057.9,45928.8,50703.5,56456.4,58447,60853,62693.7,66838.8,69607.2,72542.6,76456.4,75999.1,77915,81466.8,83110.9,84961.1,87031.3,88426.1,88783,88251.3,87362.3,87038.9,87722.6,89892,89414.7,93524.7,95358.6,96493.6,96381.8,95605.9,93869.6,91283.9,87804.9,-0.905014,-1.73955,-0.997453,-2.4572,-0.563254,0.383819,0.44114,-0.816976,-2.43612,-2.56352,-0.741398,-2.0673,-0.682303,-0.128087,-0.975744,-0.935963,-1.63013,-1.71219,-0.943911,-0.785109,-0.336953,-0.25827,-0.860089,-0.0113889,-0.28302,-0.121188,1.06981,0.820998,0.324092,-0.684983,1.49508,-0.297593,1.0163,-0.249777,1.15944,0.964933,2.16328,1.47042,1.77035,-0.821784,1.25422,0.821747,1.94592,0.413166,1.40781,1.99482,-3.35804,1.57957,1.84083,0.798407,1.15835,1.15016,0.645275,0.454682,0.83083,0.780162,1.45508,1.60746,1.88593,0.866358,2.26473,0.483983,-0.34958,-0.57878,-0.110127,-0.390774,-0.685722,-1.22737,11718.2,10959.3,10603.8,10383.1,9896.06,9733.57,9339.86,9194.36,9444.73,10108.2,11049.2,12017,12754.5,12996.9,13832.5,14657.1,14747.4,15038.3,15847,17414.1,19484.8,21418.9,22872,23180.9,23815.8,24825.3,25663.8,26687.5,27981.5,29355.2,30538.2,31362.7,32053.2,32427.3,32635.7,32628.2,31629.3,31247.2,30967.3,31209.1,31825.5,32947.1,34271.7,35510.9,36275,0.831511,35207.8,32475.3,29442.9,26512.1,23935.7,21944.4,20752.4,20467,20986.2,22206.3,23960,26129.6,28675.7,31408.7,33741.4,10289.4,9378.67,8387.96,7451.5,6620.04,5950.73,5548.76,5474.37,5654.13,6036.57,6572.57,7134.03,7862.81,8913.48,9921.37,7.04406,13.7997,1.04573,24.3099,8.92158,6.71708,18.6861,43.5865,2.69694,20.3737,84745
1.00246,0.657863,1,0.142782,0.07,44231.9,11993.8,453.267,27634,27186.3,27249.2,28558.2,28351.2,29951.7,30264.7,32254.9,33800.7,35623.4,37157.6,40129.4,42442.4,46718.8,52040,57847.4,60545.9,63755.7,66340.1,70844.3,73857.1,77269.6,81448.6,81548.5,83420.1,87378.9,89310.9,91291.8,94055.2,95342.5,96341.9,95796,95073.7,94981.2,96390.8,99251,99022.8,105857,109131,111536,113317,113413,112169,110572,108016,-0.789043,-1.65882,-0.707696,-2.126,0.018026,-0.707256,-0.187064,-2.46233,-1.38601,-2.29627,-1.01592,-2.41818,-1.66692,-0.75762,-1.15806,-1.28914,-1.75217,-0.893736,-0.301205,-1.59352,0.353962,-0.542165,-0.751347,0.290286,-0.564677,-0.151134,1.04003,-0.0552768,0.989586,-0.720228,0.951535,0.0219105,0.38834,-0.684133,1.49331,1.07661,2.03229,1.63965,1.62015,-0.689405,1.22919,0.848366,1.89636,0.523736,1.46015,1.94644,-1.91237,1.63625,1.71179,0.804066,1.27143,1.43136,-0.160712,0.822598,0.679509,0.951363,1.43931,1.83834,1.86519,0.704019,2.61567,-0.465319,-0.060599,0.580036,-1.33276,-1.18342,0.75264,-1.08391,11285.2,10838.5,10659.8,10667.9,10192.2,10214.1,10012.9,10319.8,10784.4,11501.5,12461,13394.3,14022.3,14290.8,14887,15498.7,15771.6,16522.5,17922.8,19925,22230.5,24281.5,25712.5,26163.8,26664.7,27971.9,29036.3,30134.6,31554.1,33027,34391.3,35233.1,35890.7,36296.5,36459.9,36533.3,35564.2,35406.3,35660.6,36443,37871.7,39788.7,41884,43759.3,45208.6,0.911785,44231.9,40985.1,37317.8,33665.5,30277.1,27285.7,24830.9,23050.4,22041.9,21732.4,21879.6,22183.8,22432.7,22608,22738.5,11993.8,11048.3,9977.29,8919.78,7962.49,7122.66,6376.69,5776.15,5421.71,5357.17,5497.69,5670.67,5767.09,5808,5810.33,0.811491,2.12489,7.28257,9.92486,13.7396,4.222,9.21863,6.42472,8.8047,0.944396,104086
1.00246,0.655178,1,0.168811,0.07,40935.3,13483.7,457.403,25234.1,24838.9,24887.3,25883.4,25612.7,27411.5,28527.6,30260,32441.3,34281,36570.7,40004.8,41866,47244.6,52616.5,57793.2,60107.2,62776.2,64602.2,68774.6,72087.5,75542.6,80197.4,80178.1,82043.4,86884.3,89413.6,92146.1,94975.7,96833,97128,96461.4,95764.7,95593.1,96823.9,99051.1,99129.6,105340,108230,109471,111764,112282,111276,109685,107383,-0.300769,-0.259636,-0.6875,-1.804,-0.320199,-0.2159,-0.917176,-1.18916,-1.50425,-1.11462,-1.23247,-1.08679,-1.44775,-0.728507,0.283909,-1.38947,-1.66604,-0.291233,-1.0492,-1.02163,-0.211352,0.39717,-0.614885,0.00729872,-0.270819,0.0273795,1.00238,0.0707634,1.55619,-0.444094,0.929856,1.08857,-0.336468,0.692117,1.64114,0.932215,2.26963,1.77664,1.44147,0.493584,1.40671,0.958568,2.05489,1.13897,1.82574,2.20174,-2.30093,1.70587,2.16813,0.788704,1.54946,1.53967,0.493834,0.328811,1.115,1.21169,1.5654,2.07809,2.01042,1.28436,2.66618,-0.490933,-0.117597,1.70263,-1.16144,0.00898377,0.29972,-1.38734,10134.9,9748.26,9540.94,9477.36,8988.24,8827.5,8810.46,8888.29,9129.89,9685.84,10538.8,11527.9,12122.8,13010.2,13888.2,14757.8,14939,15397.6,16221.1,17759.4,19699.9,21361.4,22717,22956.8,23403.3,24628.7,25840.3,27184.2,28760.7,30531.9,31959,32916.8,33800.9,34495.5,34811.5,34882,34013.8,33914.5,33992.5,34124.4,34931.4,36424.5,37973.5,39668.5,41297.6,0.698819,40935.3,37899.2,34653.1,31366.4,28271.6,25588.2,23512,22112.3,21284.3,20840.8,20639.5,20562.5,20426.8,20050.7,19392.6,13483.7,12373.1,11208.1,10027.4,8895.39,7911.9,7191.09,6818.97,6683.31,6589.72,6569.29,6665.93,6744.27,6654.22,6370.18,3.89168,17.691,2.07508,5.49638,11.8379,12.1683,6.62426,5.85331,2.43679,2.47275,104196
1.00246,0.761608,1,0.12948,0.07,34057.8,8676.8,468.241,23446.9,22022.2,21755.5,21987.8,21337.8,22900.2,24314.7,25900.3,28462.8,30505.8,32965.3,35944.6,38174.3,43331,48507.2,53161.5,54885.9,57698.2,59372.1,63419.5,66345.5,68883.6,73018.1,72916.3,74474.4,78674.3,81216.3,83016.7,85978.4,87126.9,87009.2,86432.2,84896.3,84389.3,84851.3,85562.3,85423,89737.1,92398.1,93665.6,94760.6,94649.4,93291.8,91437.2,88726.1,-0.297965,-0.624937,-0.0699208,-0.704757,-0.233024,-0.225517,-1.38349,-0.21527,-0.621028,-1.71574,-2.05988,-1.12911,-0.936741,-0.854242,-0.0545771,-1.39457,-3.04844,-0.927551,-1.27814,-1.93277,-0.101441,-0.191968,-0.330904,-0.540318,-0.861879,0.0374276,0.567764,0.831505,1.49194,0.0273056,0.84711,1.20078,-0.485543,0.721552,1.32654,1.09621,2.21895,1.81231,1.36368,0.437162,1.61151,0.812124,1.96915,0.953234,1.57098,2.2101,-2.08427,1.8398,1.98881,1.06038,1.20823,1.67977,-0.26294,0.64969,1.08309,1.0638,1.55844,1.905,1.61778,1.39882,2.39414,0.885302,0.932725,-0.155591,-0.280917,0.272309,-0.657637,-1.36257,9992.73,9162.87,8809.17,8552.38,7702.46,7395.77,7347.69,7249.52,7492.53,8039.92,8902.25,9936.79,10785.8,11831.7,12784.2,13607.6,13625.1,14009.3,14699,16196,18015.5,19535.8,20823.4,21151.8,21436.9,22590.1,23658.4,24647.1,26067.1,27510.5,28583.8,29463.2,29903.2,30315.9,30382.9,30215.3,29436.6,29349.8,29480.8,29456.1,30296.8,31400.7,32485,33809.5,34890.4,0.671486,34057.8,32433.3,30200.4,27819.1,25501.9,23486.2,21990.8,21153.1,21016.3,21480.3,22252.1,22923.1,23239.7,23116.6,22575.7,8676.8,8184.19,7532.93,6840.63,6177.19,5583.57,5121.24,4852.82,4814.88,5049.6,5451.91,5745.28,5862.47,5847.32,5665.75,5.34572,5.30891,2.86457,29.3372,3.26482,5.73131,13.2351,2.89074,1.88501,0.394754,85438.6
1.00246,0.753003,1,0.069038,0.07,38199.7,5297.46,453.702,28113.8,26872.2,26065.7,25907.5,25912.6,26843.3,27689.5,28934.9,30775,32389.6,34351.9,36979,39165.5,43423.4,49008.3,53711.8,55729.1,58663.1,60535,65066.1,68294,71886.3,76972.1,77217.7,79679.1,83909.6,86509.8,88920.1,92078.4,93413.1,94640.3,94586.3,93344.3,93140.9,93979.5,95000.9,94860,99842.9,101989,102401,103529,103234,102352,100654,98074.7,-1.05063,-1.05577,-0.207921,-0.413246,0.265713,-1.63857,-2.33414,-0.506,-0.904675,-0.711155,-1.53197,-2.10699,-0.157599,-0.956136,-0.400318,-1.45211,-2.21738,-1.31778,-1.52155,-2.37459,0.411531,-1.19663,-0.292776,-1.1198,-0.802129,-0.762544,0.378981,0.915644,1.01148,-0.462676,0.402044,0.866762,-0.499863,0.482113,1.18967,1.03458,1.78178,1.77618,1.41035,0.024161,1.4773,0.263055,1.97273,0.474774,1.5818,2.10816,-1.17911,1.48258,1.77698,0.980337,1.39074,1.42536,-0.299555,0.968721,0.779832,0.965242,1.15574,1.82081,1.43304,1.18924,2.31164,0.301696,-0.203628,0.77717,0.138402,0.428411,-0.758038,-0.916041,12051.1,11294.5,10792.1,10438.1,9855.9,9444.03,9251.51,9158.41,9238.31,9687.76,10410.8,11255.4,11904.4,12671.6,13554.9,14058,14032.7,14281.2,15087,16544.2,18524.1,20326.5,21813.1,22153.6,22914.3,24197.8,25435.6,26656.4,28319,29948.6,31465.1,32568.9,33083.8,33824.5,34096.1,34189.2,33544.2,33621.8,33627.6,33541.3,34309.9,35303.7,36539.6,37916.5,38979.1,0.888002,38199.7,37654.3,36338.3,34706.7,32910.4,31098.2,29403.5,27924.7,26717.9,25825.6,25231.3,24992.7,25134.6,25717,26741.5,5297.46,5136.51,4911.29,4659.68,4389.23,4111.36,3860.69,3602.57,3299.97,3075.07,2916.03,2844.62,2865.83,2981.13,3234.8,3.95596,4.86821,3.72412,3.92052,1.47222,10.9894,1.49654,6.61113,14.4374,12.956,94725.6
1.00246,0.726994,1,0.0925938,0.07,37313.6,6817.57,436.012,27452.2,26754.1,26556.6,26707.5,26531.4,28214.1,28380.7,30364.7,32089.6,34082.8,35762.2,38771.9,40609.4,44641.1,49438.8,53967.7,55521,57690.2,59595.4,63569.4,66360,69428.3,73419.7,73425.1,76364.4,80316.5,82922.4,85901.6,88617.4,90472.3,91438.3,91308.9,90151.3,90019,90383.1,91181.8,90720.3,95628.8,97824.4,98511.1,99824.1,99635.3,99020.2,97367.9,94931.7,-0.881426,-0.972008,-1.50681,-0.333582,0.13709,-1.40384,-1.28737,-1.42888,-0.628299,-0.400211,-1.09901,-2.27965,-0.113172,-1.7154,-1.28059,-1.20267,-1.76986,-1.46485,-0.109958,-1.87007,0.458176,-0.461639,-0.160452,-1.14299,0.156236,-0.348526,0.176087,0.455753,1.41019,-0.803247,1.34331,-0.285487,0.0443172,-0.576507,1.4696,0.703087,1.99839,1.53501,1.38306,-0.00160951,1.38613,0.645266,1.98219,0.218096,1.62113,1.98513,-0.560938,1.76482,1.63512,1.13421,1.47033,1.29954,-0.027049,0.532174,1.12553,0.842339,1.03587,1.81781,1.473,1.26093,2.35461,0.524383,-0.250743,1.17528,-0.64866,0.119245,-1.34505,-0.155401,11221.1,10571.6,10291.1,10155,9790.94,9686.52,9299.01,9146.02,9353.15,9899.77,10727.9,11739.8,12572.9,13273.1,14199.3,14831.9,14687.6,14742.7,15539,16818,18677.3,20195.6,21328.8,21474.8,22157.9,23372.7,24483,25790.9,27240.3,28998,30585.3,31617.5,32287.6,33203.4,33354.4,33340.1,32450,32380.1,32223,32121.5,32636.2,33619.9,35026.7,36554.4,37734.5,0.841793,37313.6,36065.7,34467.8,32699.9,31047.1,29780.1,29017.4,28595.3,28217.6,27795.3,27401.4,27085.8,26824.2,26606.9,26450.3,6817.57,6536.02,6178.26,5775.74,5381.85,5100.76,5043.41,5107.21,5060.8,4924.87,4833.01,4804.45,4760.77,4697.89,4675.08,23.4128,3.46647,2.2068,3.86694,10.6784,7.95088,2.2043,7.71859,6.4938,12.01,95512.3
1.00246,0.666753,1,0.0786773,0.07,40176.3,6335.86,436.843,27734.2,26801.5,26435.5,27127.3,27421.8,29345.8,30259.1,31781.2,33437.9,35116.1,36817.7,39946.7,41734.6,45766.5,50841.8,55882.1,58135.7,60730.9,62984.4,67744.8,71132.1,74444.4,79456.8,79710.8,82742.7,86668.5,89398.2,92554.1,95577.1,97674.8,99125.4,99332.9,98713.1,98113.8,99169.1,100267,100010,105279,107335,108461,109134,108923,107847,105334,105269,-1.10652,-0.234741,-0.905423,0.156506,0.0957359,-1.84457,-0.322412,-1.02673,0.217114,-0.593285,-0.876459,-2.23721,-0.904416,-1.7873,-1.42297,-2.51941,-1.25876,-1.29976,-0.561324,-0.868096,-0.21271,-0.749915,0.291618,0.350401,-1.09734,-0.404822,0.963411,0.013027,1.55158,-0.285064,0.86308,-0.243015,-0.0463153,0.265647,1.59541,0.743307,2.06826,1.70854,1.62087,0.266718,1.32547,0.916972,2.16306,0.256372,1.47312,2.13432,-0.644384,1.76712,1.76539,1.27672,1.63211,1.42759,-0.161486,0.841877,1.20825,1.17429,0.845256,2.12301,1.25438,1.47059,2.47843,-0.185731,0.3475,0.992686,0.455431,-0.541057,-1.36185,1.92975,11475.1,10700.6,10234.2,9942.66,9681.57,9476.61,9303.02,9224.38,9560.19,10162.5,11038.4,12087.4,12866.6,13392.8,14080.5,14443.6,14211.1,14277.2,15047.5,16438.8,18576.5,20533.8,22245.9,22731.3,23648.1,24908,26109.4,27411.6,28866.8,30690.9,32379.5,33543.1,34385.4,35311.6,35592.4,35934.8,35111.5,35004.9,34889.4,34928.7,35335.7,36285.9,37734.1,39134.5,40455.3,0.811094,40176.3,39384.6,38015,36486.4,35143.3,34314.1,34159.6,34478.6,34851.8,34889.2,34510.2,33904.5,33353.9,33135.8,33342.7,6335.86,6118.22,5831.47,5520.97,5247.37,5117.98,5180.28,5354.41,5489.23,5468.51,5338.74,5180.63,5044.11,4998.55,5093.7,9.8129,22.9217,2.49982,3.10735,8.726,0.992024,8.86177,1.98017,26.3474,8.43622,104692
1.00246,0.662745,1,0.0753774,0.07,40661.6,5890.06,437.676,24485.5,23121.3,23156.9,23581.1,24157.5,26073.7,27642.9,29748.7,31695.2,33929.3,36109.9,38926.9,41078.8,45478.5,50618.7,55605.8,57655.1,59867.2,62785.2,67373.7,70360,74471.3,78034.6,78863.2,81664.8,85724,88672.3,91223.1,94224.8,96319.8,97598.2,97327.2,96839.3,96470.9,96869.1,97592.1,96461.6,101932,104288,105431,106080,106863,105924,104468,102161,-1.11495,-1.25371,-0.900159,-1.16395,-0.600721,-1.00546,-0.868274,-1.13819,0.502921,-1.00598,-0.539951,-1.32216,-1.32871,-1.1085,-1.18227,-2.72768,-0.982271,-0.740769,-0.612422,-0.982589,-0.860173,-1.20403,-0.472804,0.15547,-1.28044,0.703966,0.460475,0.645232,1.43853,0.0690614,1.07814,-0.355474,0.595516,0.501772,1.25735,1.15819,2.22103,1.59973,1.60108,0.167786,1.11563,1.42085,2.10687,0.100163,1.81942,1.95156,0.489961,1.52208,1.79057,1.47554,1.42479,1.51401,0.503207,0.603299,0.947815,1.20012,1.1675,1.80355,1.42528,1.02257,2.68829,0.185056,0.364506,0.950413,1.35156,-0.639041,-0.453149,-0.77694,10600.9,9835.71,9425.63,9140.49,8785.49,8538.22,8525.69,8576.86,9084.25,9892.92,10986.4,12228.9,13125.7,13646.2,14468.4,14974.1,14911.4,15315.7,16581.4,18382.3,20650.5,22645.3,23700,24045.8,25087,26670.6,28097.3,29487.3,31081.9,32802.1,34382.4,35368.6,36211.6,36982.8,37230,37309.2,36373.3,36084.4,35969.8,35896.6,36188.6,37010.3,38198.7,39761.3,41115.6,0.765502,40661.6,39866.8,38568.7,36970.7,35280.9,33833.6,33002.3,32974.7,33582.5,34334.7,34744.2,34707,34412.1,34014.4,33558.1,5890.06,5745.1,5545.4,5306.02,5013.42,4723.8,4532.65,4508.68,4662.26,4883.14,4987.01,4958.5,4883.75,4822.28,4764.78,8.87793,5.15304,26.4926,6.55636,5.37222,4.65438,6.58949,9.30685,6.38345,4.46359,99962.6
1.00246,0.547591,1,0.085249,0.07,52065.2,8565.03,442.329,28570.6,27433.3,27430.4,27866.2,28439.9,30395.5,32097,34970.7,37403.7,40199.8,42516.7,45545.9,48328.5,53202.9,59056.1,64871.4,67489.4,70716.4,73887.5,79878.2,83882.4,88799.5,94493.2,96307.9,100542,105943,109820,113588,117117,119407,120920,120635,119844,119837,122012,123920,124236,129260,132224,133809,133575,133029,130994,127827,123566,-1.02412,-1.07207,-0.603486,-1.08134,-0.480411,-1.90023,-0.952122,-0.854507,-0.381139,-1.11829,-0.41077,-1.29828,-2.76672,-0.38152,-0.620186,-2.41506,-1.83013,-0.666784,-0.537284,-1.95083,-1.86002,-1.58916,-0.829511,0.434562,-0.160747,0.301082,0.355814,0.610992,1.2097,0.0022212,1.30317,-0.238064,0.55727,-0.167501,1.06725,1.04172,2.17346,1.52499,1.64617,0.19265,1.10605,1.14443,2.15076,-0.000896404,1.68839,2.01569,0.43975,1.51664,1.81926,1.22738,1.3851,1.31673,0.298526,0.68748,1.05553,1.02763,1.36144,2.01508,1.44261,1.35987,2.25273,0.874203,0.459107,0.0542375,0.503684,-1.00431,-1.18967,-1.80055,12633.5,11783.9,11273.1,10829,10282.8,10005.3,10077,10278.3,10911.3,11845.6,13069.6,14497.4,15816.5,16482.9,17566.1,18102.5,17974.3,18495.6,19882.8,22124.4,25038.3,27562.3,29346.7,30073,31637.8,33653.3,35648.9,37718.4,39889.8,42138.4,44197.6,45431.8,46402.8,47214.7,47598.9,47607.7,46511.4,46213.2,46303.1,46798.2,47647.9,49169.4,50882.6,52451.5,53397,0.973943,52065.2,49483,46398.1,43101.1,39870.3,37011.3,34785.7,33242.3,32215.6,31524.3,31027,30652.1,30401,30321.8,30357.1,8565.03,8104.91,7563.89,6992.77,6419.75,5907.12,5532.08,5306.41,5168.22,5076.22,5005.16,4940.51,4861.16,4836.83,4855.04,6.91525,8.76327,4.97767,10.0087,4.57533,9.19448,2.98132,12.7133,4.95206,8.21001,119225
1.00246,0.651648,1,0.107479,0.07,45795.8,9364.83,451.979,24820.1,24186.7,24330.7,25032.7,25593.9,28605.2,30680.7,33520.9,36329.5,39149.7,41430,44543.7,47235,51152.4,56409.8,61505.4,63890.4,66804.7,68557.2,72290.3,75335.3,78138.8,81619.7,82236.1,85307,89729.5,92044.8,94782.5,97759.8,99826.3,101157,100742,99722,99747.8,101463,103551,103778,108320,112824,115482,116495,117293,116984,114870,112011,-1.77595,-1.41859,-1.48199,0.0898121,-0.88889,-1.71753,-1.02965,-1.95552,-1.18028,-0.844686,-1.4987,-1.78945,-2.41856,0.105211,-1.28385,-2.19797,-1.77372,-0.0439919,-0.511871,-1.43705,-1.46774,-0.241119,-0.505312,-0.055939,-0.027086,0.311108,0.701538,0.492462,1.8759,-0.961436,1.48704,-0.139301,0.152026,-0.842617,1.27262,1.16413,2.22987,1.70237,1.75883,-0.187044,1.24,0.685298,2.00731,0.588704,1.51204,1.9514,0.276317,1.80412,1.87862,1.01462,1.45285,1.19754,0.410181,0.87472,1.14368,1.00351,1.3828,2.01683,1.84124,1.05775,2.31249,1.77394,0.359753,0.597943,0.313919,0.37257,-1.38931,-1.25089,10457.2,9947,9672.8,9432.4,9086.74,8820.56,8918.06,8799.19,9384.95,10414.2,11901.2,13688.5,15346.1,16024.3,16974.1,17205.4,16965.2,17223.5,18151,19906.7,22546.4,24661.1,26016.2,26454.1,27195.5,28382.5,29323.8,30482.9,32137.2,34014.1,35787,36825,37578.9,38290.5,38532.9,38307.4,37360.7,37027.5,37180.7,37800.8,38649.5,40454.6,42479.5,44359.9,46028.4,0.827035,45795.8,43697.6,41034.2,38108.4,35245.4,32823.7,31265.7,30837.9,31445.2,32515.4,33222.3,33189.4,32754,32609.5,33320.4,9364.83,8939.16,8351.7,7711.93,7066.33,6474.58,6056.92,5923.45,6112.29,6506.23,6781.14,6742.07,6518.06,6326.17,6393.64,6.73007,8.13584,19.2725,24.2886,1.27644,6.06706,1.77942,4.36505,13.0685,31.4977,109169
